sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
144;SDS011;3528;-0.286;36.067;2022-11-27T16:50:13.538987+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-27T16:50:13.538987+00:00;P1;34
145;DHT22;3528;-0.286;36.067;2022-11-27T16:51:12.973691+00:00;humidity;87
145;DHT22;3528;-0.286;36.067;2022-11-27T16:51:12.973691+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T16:51:13.979763+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T16:51:13.979763+00:00;P1;12
144;SDS011;3528;-0.286;36.067;2022-11-27T16:51:33.818634+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2022-11-27T16:51:33.818634+00:00;P1;15
145;DHT22;3528;-0.286;36.067;2022-11-27T16:51:33.963136+00:00;humidity;88
145;DHT22;3528;-0.286;36.067;2022-11-27T16:51:33.963136+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2022-11-27T16:52:14.187900+00:00;humidity;87
145;DHT22;3528;-0.286;36.067;2022-11-27T16:52:14.187900+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T16:52:14.326911+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T16:52:14.326911+00:00;P1;12
144;SDS011;3528;-0.286;36.067;2022-11-27T16:52:53.367938+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2022-11-27T16:52:53.367938+00:00;P1;49
145;DHT22;3528;-0.286;36.067;2022-11-27T16:52:53.583632+00:00;humidity;88
145;DHT22;3528;-0.286;36.067;2022-11-27T16:52:53.583632+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2022-11-27T16:53:52.651739+00:00;humidity;87
145;DHT22;3528;-0.286;36.067;2022-11-27T16:53:52.651739+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T16:53:52.653416+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2022-11-27T16:53:52.653416+00:00;P1;12
145;DHT22;3528;-0.286;36.067;2022-11-27T16:54:14.406535+00:00;humidity;87
145;DHT22;3528;-0.286;36.067;2022-11-27T16:54:14.406535+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T16:54:14.516238+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T16:54:14.516238+00:00;P1;12
145;DHT22;3528;-0.286;36.067;2022-11-27T16:54:53.104041+00:00;humidity;87
145;DHT22;3528;-0.286;36.067;2022-11-27T16:54:53.104041+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T16:54:53.135772+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2022-11-27T16:54:53.135772+00:00;P1;12
144;SDS011;3528;-0.286;36.067;2022-11-27T16:55:34.072593+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2022-11-27T16:55:34.072593+00:00;P1;15
145;DHT22;3528;-0.286;36.067;2022-11-27T16:55:34.151075+00:00;humidity;88
145;DHT22;3528;-0.286;36.067;2022-11-27T16:55:34.151075+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T16:56:32.844699+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2022-11-27T16:56:32.844699+00:00;P1;31
145;DHT22;3528;-0.286;36.067;2022-11-27T16:56:32.846386+00:00;humidity;88
145;DHT22;3528;-0.286;36.067;2022-11-27T16:56:32.846386+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2022-11-27T16:56:53.310881+00:00;humidity;87
145;DHT22;3528;-0.286;36.067;2022-11-27T16:56:53.310881+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T16:56:53.321623+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2022-11-27T16:56:53.321623+00:00;P1;12
144;SDS011;3528;-0.286;36.067;2022-11-27T16:57:33.042806+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2022-11-27T16:57:33.042806+00:00;P1;31
145;DHT22;3528;-0.286;36.067;2022-11-27T16:57:33.045969+00:00;humidity;88
145;DHT22;3528;-0.286;36.067;2022-11-27T16:57:33.045969+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2022-11-27T16:58:14.620409+00:00;humidity;87
145;DHT22;3528;-0.286;36.067;2022-11-27T16:58:14.620409+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T16:58:14.694275+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T16:58:14.694275+00:00;P1;12
145;DHT22;3528;-0.286;36.067;2022-11-27T16:59:13.585072+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T16:59:13.585072+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T16:59:13.586456+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T16:59:13.586456+00:00;P1;9
144;SDS011;3528;-0.286;36.067;2022-11-27T16:59:33.269598+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2022-11-27T16:59:33.269598+00:00;P1;31
145;DHT22;3528;-0.286;36.067;2022-11-27T16:59:33.283132+00:00;humidity;88
145;DHT22;3528;-0.286;36.067;2022-11-27T16:59:33.283132+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2022-11-27T17:00:13.813463+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:00:13.813463+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T17:00:13.814310+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:00:13.814310+00:00;P1;9
144;SDS011;3528;-0.286;36.067;2022-11-27T17:00:53.551098+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2022-11-27T17:00:53.551098+00:00;P1;12
145;DHT22;3528;-0.286;36.067;2022-11-27T17:00:53.596396+00:00;humidity;87
145;DHT22;3528;-0.286;36.067;2022-11-27T17:00:53.596396+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T17:01:53.503865+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:01:53.503865+00:00;P1;13
145;DHT22;3528;-0.286;36.067;2022-11-27T17:01:53.515408+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:01:53.515408+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T17:02:14.054311+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:02:14.054311+00:00;P1;9
145;DHT22;3528;-0.286;36.067;2022-11-27T17:02:14.075544+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:02:14.075544+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T17:02:53.783682+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:02:53.783682+00:00;P1;13
145;DHT22;3528;-0.286;36.067;2022-11-27T17:02:53.796492+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:02:53.796492+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2022-11-27T17:03:33.482508+00:00;humidity;88
145;DHT22;3528;-0.286;36.067;2022-11-27T17:03:33.482508+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T17:03:33.489546+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2022-11-27T17:03:33.489546+00:00;P1;31
144;SDS011;3528;-0.286;36.067;2022-11-27T17:04:33.666275+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:04:33.666275+00:00;P1;13
145;DHT22;3528;-0.286;36.067;2022-11-27T17:04:33.680846+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:04:33.680846+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T17:04:54.031045+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:04:54.031045+00:00;P1;13
145;DHT22;3528;-0.286;36.067;2022-11-27T17:04:54.031425+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:04:54.031425+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2022-11-27T17:05:33.955543+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:05:33.955543+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2022-11-27T17:06:14.308366+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:06:14.308366+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T17:06:14.308896+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:06:14.308896+00:00;P1;9
144;SDS011;3528;-0.286;36.067;2022-11-27T17:07:13.741230+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2022-11-27T17:07:13.741230+00:00;P1;15
145;DHT22;3528;-0.286;36.067;2022-11-27T17:07:13.741527+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:07:13.741527+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:07:34.379570+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:07:34.379570+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T17:08:15.042583+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2022-11-27T17:08:15.042583+00:00;P1;15
145;DHT22;3528;-0.286;36.067;2022-11-27T17:08:15.045512+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:08:15.045512+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:08:54.262930+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:08:54.262930+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2022-11-27T17:09:54.120534+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:09:54.120534+00:00;P1;16
145;DHT22;3528;-0.286;36.067;2022-11-27T17:09:54.120623+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:09:54.120623+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:10:15.249279+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2022-11-27T17:10:15.249279+00:00;P1;15
145;DHT22;3528;-0.286;36.067;2022-11-27T17:10:15.271533+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:10:15.271533+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:10:54.303114+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:10:54.303114+00:00;P1;16
145;DHT22;3528;-0.286;36.067;2022-11-27T17:10:54.316675+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:10:54.316675+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:11:34.687822+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:11:34.687822+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2022-11-27T17:12:33.574402+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:12:33.574402+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:12:33.584284+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:12:33.584284+00:00;P1;12
144;SDS011;3528;-0.286;36.067;2022-11-27T17:12:55.328743+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:12:55.328743+00:00;P1;16
145;DHT22;3528;-0.286;36.067;2022-11-27T17:12:55.560310+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:12:55.560310+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:13:33.788155+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:13:33.788155+00:00;P1;12
145;DHT22;3528;-0.286;36.067;2022-11-27T17:13:33.791788+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:13:33.791788+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:14:15.456288+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:14:15.456288+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:14:15.467436+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2022-11-27T17:14:15.467436+00:00;P1;15
145;DHT22;3528;-0.286;36.067;2022-11-27T17:15:14.681105+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:15:14.681105+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:15:14.682985+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:15:14.682985+00:00;P1;11
145;DHT22;3528;-0.286;36.067;2022-11-27T17:15:34.020264+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:15:34.020264+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:15:34.024912+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:15:34.024912+00:00;P1;12
144;SDS011;3528;-0.286;36.067;2022-11-27T17:16:14.886467+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:16:14.886467+00:00;P1;11
145;DHT22;3528;-0.286;36.067;2022-11-27T17:16:14.889281+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:16:14.889281+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:16:55.564922+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:16:55.564922+00:00;P1;16
145;DHT22;3528;-0.286;36.067;2022-11-27T17:16:55.747785+00:00;humidity;89
145;DHT22;3528;-0.286;36.067;2022-11-27T17:16:55.747785+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:17:54.419028+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:17:54.419028+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:17:54.420487+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:17:54.420487+00:00;P1;11
145;DHT22;3528;-0.286;36.067;2022-11-27T17:18:15.123670+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:18:15.123670+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:18:54.640196+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:18:54.640196+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:18:54.647496+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:18:54.647496+00:00;P1;11
145;DHT22;3528;-0.286;36.067;2022-11-27T17:19:34.237769+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:19:34.237769+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:19:34.238091+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:19:34.238091+00:00;P1;12
144;SDS011;3528;-0.286;36.067;2022-11-27T17:20:34.844274+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2022-11-27T17:20:34.844274+00:00;P1;25
145;DHT22;3528;-0.286;36.067;2022-11-27T17:20:34.846648+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2022-11-27T17:20:34.846648+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:20:54.859883+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:20:54.859883+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:20:54.864234+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:20:54.864234+00:00;P1;11
145;DHT22;3528;-0.286;36.067;2022-11-27T17:21:35.031616+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2022-11-27T17:21:35.031616+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:21:35.036390+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2022-11-27T17:21:35.036390+00:00;P1;25
145;DHT22;3528;-0.286;36.067;2022-11-27T17:22:16.786134+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:22:16.786134+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:23:15.051518+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2022-11-27T17:23:15.051518+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2022-11-27T17:23:15.081598+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:23:15.081598+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:23:35.222667+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2022-11-27T17:23:35.222667+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:23:35.233875+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2022-11-27T17:23:35.233875+00:00;P1;25
144;SDS011;3528;-0.286;36.067;2022-11-27T17:24:15.321242+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2022-11-27T17:24:15.321242+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2022-11-27T17:24:15.323529+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:24:15.323529+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:24:55.060301+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:24:55.060301+00:00;P1;11
145;DHT22;3528;-0.286;36.067;2022-11-27T17:24:55.060686+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:24:55.060686+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:25:54.467191+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2022-11-27T17:25:54.467191+00:00;P1;19
145;DHT22;3528;-0.286;36.067;2022-11-27T17:25:54.469936+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:25:54.469936+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:26:15.519750+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2022-11-27T17:26:15.519750+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2022-11-27T17:26:15.522730+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:26:15.522730+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:26:54.656977+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2022-11-27T17:26:54.656977+00:00;P1;19
145;DHT22;3528;-0.286;36.067;2022-11-27T17:26:54.798815+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:26:54.798815+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:27:35.442817+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2022-11-27T17:27:35.442817+00:00;P1;25
145;DHT22;3528;-0.286;36.067;2022-11-27T17:27:35.444561+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2022-11-27T17:27:35.444561+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:28:35.284788+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2022-11-27T17:28:35.284788+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:28:35.286101+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:28:35.286101+00:00;P1;23
144;SDS011;3528;-0.286;36.067;2022-11-27T17:28:54.864925+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2022-11-27T17:28:54.864925+00:00;P1;19
145;DHT22;3528;-0.286;36.067;2022-11-27T17:28:55.010905+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:28:55.010905+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:29:35.495209+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:29:35.495209+00:00;P1;23
145;DHT22;3528;-0.286;36.067;2022-11-27T17:29:35.497058+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2022-11-27T17:29:35.497058+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:30:15.696261+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2022-11-27T17:30:15.696261+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2022-11-27T17:30:15.703883+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:30:15.703883+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:31:15.255800+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2022-11-27T17:31:15.255800+00:00;P1;19
145;DHT22;3528;-0.286;36.067;2022-11-27T17:31:15.258359+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:31:15.258359+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:31:35.734917+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2022-11-27T17:31:35.734917+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:31:35.738279+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:31:35.738279+00:00;P1;23
144;SDS011;3528;-0.286;36.067;2022-11-27T17:32:15.464924+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2022-11-27T17:32:15.464924+00:00;P1;19
145;DHT22;3528;-0.286;36.067;2022-11-27T17:32:15.476617+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:32:15.476617+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:32:55.063491+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2022-11-27T17:32:55.063491+00:00;P1;19
145;DHT22;3528;-0.286;36.067;2022-11-27T17:32:55.197875+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:32:55.197875+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:33:55.347757+00:00;P2;26
144;SDS011;3528;-0.286;36.067;2022-11-27T17:33:55.347757+00:00;P1;50
145;DHT22;3528;-0.286;36.067;2022-11-27T17:33:55.348078+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2022-11-27T17:33:55.348078+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:34:15.667796+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:34:15.667796+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:34:15.669715+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2022-11-27T17:34:15.669715+00:00;P1;19
144;SDS011;3528;-0.286;36.067;2022-11-27T17:34:55.581890+00:00;P2;26
144;SDS011;3528;-0.286;36.067;2022-11-27T17:34:55.581890+00:00;P1;50
145;DHT22;3528;-0.286;36.067;2022-11-27T17:34:55.582551+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2022-11-27T17:34:55.582551+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:35:35.957409+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2022-11-27T17:35:35.957409+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:35:35.960575+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2022-11-27T17:35:35.960575+00:00;P1;23
144;SDS011;3528;-0.286;36.067;2022-11-27T17:36:34.916576+00:00;P2;26
144;SDS011;3528;-0.286;36.067;2022-11-27T17:36:34.916576+00:00;P1;38
145;DHT22;3528;-0.286;36.067;2022-11-27T17:36:34.917430+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2022-11-27T17:36:34.917430+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:36:55.794241+00:00;P2;26
144;SDS011;3528;-0.286;36.067;2022-11-27T17:36:55.794241+00:00;P1;50
145;DHT22;3528;-0.286;36.067;2022-11-27T17:36:55.799332+00:00;humidity;91
145;DHT22;3528;-0.286;36.067;2022-11-27T17:36:55.799332+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:37:35.125658+00:00;P2;26
144;SDS011;3528;-0.286;36.067;2022-11-27T17:37:35.125658+00:00;P1;38
145;DHT22;3528;-0.286;36.067;2022-11-27T17:37:35.301912+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2022-11-27T17:37:35.301912+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:38:15.870558+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2022-11-27T17:38:15.870558+00:00;P1;19
145;DHT22;3528;-0.286;36.067;2022-11-27T17:38:15.872297+00:00;humidity;90
145;DHT22;3528;-0.286;36.067;2022-11-27T17:38:15.872297+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:39:15.598013+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2022-11-27T17:39:15.598013+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:39:15.610008+00:00;P2;24
144;SDS011;3528;-0.286;36.067;2022-11-27T17:39:15.610008+00:00;P1;45
144;SDS011;3528;-0.286;36.067;2022-11-27T17:39:35.344543+00:00;P2;26
144;SDS011;3528;-0.286;36.067;2022-11-27T17:39:35.344543+00:00;P1;38
145;DHT22;3528;-0.286;36.067;2022-11-27T17:40:15.815363+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2022-11-27T17:40:15.815363+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:40:15.866333+00:00;P2;24
144;SDS011;3528;-0.286;36.067;2022-11-27T17:40:15.866333+00:00;P1;45
144;SDS011;3528;-0.286;36.067;2022-11-27T17:40:56.005478+00:00;P2;26
144;SDS011;3528;-0.286;36.067;2022-11-27T17:40:56.005478+00:00;P1;50
145;DHT22;3528;-0.286;36.067;2022-11-27T17:41:55.356178+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2022-11-27T17:41:55.356178+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:41:55.365504+00:00;P2;25
144;SDS011;3528;-0.286;36.067;2022-11-27T17:41:55.365504+00:00;P1;51
145;DHT22;3528;-0.286;36.067;2022-11-27T17:42:16.043290+00:00;humidity;92
145;DHT22;3528;-0.286;36.067;2022-11-27T17:42:16.043290+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:42:16.060995+00:00;P2;24
144;SDS011;3528;-0.286;36.067;2022-11-27T17:42:16.060995+00:00;P1;45
145;DHT22;3528;-0.286;36.067;2022-11-27T17:42:55.561947+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2022-11-27T17:42:55.561947+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:42:55.561964+00:00;P2;25
144;SDS011;3528;-0.286;36.067;2022-11-27T17:42:55.561964+00:00;P1;51
144;SDS011;3528;-0.286;36.067;2022-11-27T17:43:35.555553+00:00;P2;26
144;SDS011;3528;-0.286;36.067;2022-11-27T17:43:35.555553+00:00;P1;38
144;SDS011;3528;-0.286;36.067;2022-11-27T17:44:36.031389+00:00;P2;18
144;SDS011;3528;-0.286;36.067;2022-11-27T17:44:36.031389+00:00;P1;39
145;DHT22;3528;-0.286;36.067;2022-11-27T17:44:36.036145+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2022-11-27T17:44:36.036145+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2022-11-27T17:44:55.751990+00:00;humidity;93
145;DHT22;3528;-0.286;36.067;2022-11-27T17:44:55.751990+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2022-11-27T17:44:55.753049+00:00;P2;25
144;SDS011;3528;-0.286;36.067;2022-11-27T17:44:55.753049+00:00;P1;51
144;SDS011;3528;-0.286;36.067;2022-11-27T17:45:36.289172+00:00;P2;18
